SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,trajectory
0,0.008107182241339394,49,0.0,0.0010011536823340114,9960.052605777844,2.0,0.0,0.0,0.0,1.0,improving
0,0.10853312159991414,54,0.0,0.3829373048885425,6861.874025531098,18.0,0.0,1.0,1.0,0.0,stable
0,0.20452805134942015,39,0.0,0.5193780466764402,7839.871114604687,17.0,0.0,1.0,0.0,2.0,stable
1,0.807811383827416,46,0.0,0.3433786016298009,7912.055881133075,7.0,2.0,1.0,0.0,1.0,improving
0,0.36831029083269007,40,1.0,0.49269917885697667,3865.517565215158,20.0,0.0,1.0,1.0,4.0,deteriorating
0,0.00590482036945629,47,0.0,0.006694030124480778,5498.453013163442,5.0,0.0,0.0,0.0,1.0,improving
0,0.8765008501180588,39,0.0,0.0,5092.651235744177,1.0,0.0,0.0,0.0,0.0,stable
0,0.33162085439712374,37,1.0,0.2688455650721902,7951.609835304169,10.0,0.0,0.0,0.0,0.0,stable
0,0.0,75,0.0,0.19844307469289046,7861.3006763046105,3.0,0.0,2.0,0.0,0.0,stable
0,0.03208639132611263,76,0.0,0.020071739675841523,6285.890420028559,5.0,0.0,0.0,0.0,0.0,improving
0,0.08450652207192788,40,1.0,0.11695289227466409,6473.266471874034,7.0,1.0,0.0,0.0,0.0,deteriorating
0,0.21101459855008592,48,1.0,0.641356844502868,4591.739656083572,9.0,0.0,1.0,0.0,2.0,stable
0,0.030484607713221524,44,0.0,0.18419622287743515,4832.0810429068215,6.0,0.0,1.0,1.0,1.0,stable
0,0.38840909046901206,46,3.0,0.5325659543996834,4522.297433999287,11.0,0.0,2.0,0.0,1.0,stable
1,1.0,61,0.0,0.43419557983479024,2072.5019664814613,3.0,3.0,1.0,3.0,0.0,improving
0,0.38424951808059393,30,0.0,0.11461237021489114,1522.6978947389143,4.0,0.0,0.0,0.0,0.0,improving
0,0.06828313637645875,69,0.0,1.1342899342608048,4216.97167162343,9.0,0.0,2.0,0.0,1.0,stable
0,0.8940912703421878,66,0.0,0.5373376444929913,6983.7716780424425,4.0,1.0,1.0,0.0,0.0,stable
0,0.0017761913610971508,69,1.0,0.47842247634049617,4901.817023248651,7.0,0.0,2.0,0.0,2.0,stable
0,0.9007704623097207,34,0.0,0.2602240740527666,4217.907917259466,12.0,0.0,0.0,0.0,0.0,stable
0,0.0,61,1.0,0.21163860311403515,11927.219929837987,14.0,0.0,1.0,0.0,1.0,improving
0,0.7406303769640614,68,0.0,0.6308458232646919,3298.7689524839075,7.0,0.0,1.0,0.0,0.0,stable
1,0.9453997370089979,58,1.0,0.25979707206827557,2752.5934427467773,10.0,1.0,0.0,0.0,1.0,stable
0,0.02204969609276894,56,0.0,0.3041787716363555,1500.09499134872,7.0,0.0,0.0,1.0,0.0,deteriorating
0,0.0,77,1.0,0.0,4087.8806422472576,6.0,0.0,0.0,0.0,0.0,stable
0,0.4559177816042409,31,0.0,0.13541818791335136,6590.1808900303895,9.0,0.0,0.0,1.0,0.0,stable
0,0.02996093077465664,39,0.0,0.3128954280869256,4125.15257026804,7.0,0.0,1.0,0.0,1.0,stable
0,0.008770640823558303,52,0.0,2.4159662985602153,6776.714340193676,16.0,0.0,3.0,0.0,0.0,stable
0,0.6099963396979613,56,0.0,2.3505973259125197,208.19326311461498,6.0,0.0,0.0,0.0,1.0,stable
0,0.015692282400047566,40,0.0,0.050226945977186306,7609.089892184798,3.0,0.0,0.0,0.0,0.0,stable
0,0.0,63,1.0,0.2387604854371765,14059.64876643686,7.0,0.0,3.0,0.0,0.0,stable
0,0.07964489683379838,59,0.0,0.06623711755835152,1614.4898636536223,12.0,0.0,0.0,0.0,0.0,stable
0,0.06733641057956076,42,0.0,1.0140749339684707,4390.703975068615,15.0,0.0,3.0,0.0,1.0,stable
0,0.003250886827022618,34,0.0,0.7879813811547062,2376.1621793631625,9.0,0.0,1.0,0.0,3.0,improving
0,0.0,46,0.0,0.40097611047606246,8861.368623020746,4.0,0.0,2.0,0.0,4.0,stable
0,0.0014682143367861558,56,1.0,0.5405792246131723,1439.6358675428237,11.0,0.0,0.0,0.0,0.0,stable
0,0.08919466920988989,69,1.0,0.7282255894703195,5955.998281833406,13.0,0.0,2.0,0.0,0.0,stable
0,0.5608643055439004,50,1.0,0.03543202725426346,7365.500834846005,1.0,0.0,0.0,1.0,2.0,deteriorating
1,0.028105082037592925,29,1.0,1.4961836649975506,2069.844339094684,5.0,1.0,1.0,0.0,0.0,deteriorating
0,0.03562579115074071,78,0.0,0.3268433593145341,4141.8971614510865,16.0,0.0,2.0,0.0,0.0,stable
0,0.056484782428673046,67,0.0,0.05756857746221357,14047.423669024309,4.0,0.0,0.0,0.0,0.0,stable
0,0.021631402301569944,71,0.0,0.16247961517258264,3492.0793786795607,3.0,0.0,0.0,0.0,0.0,stable
0,0.35509639824915207,48,1.0,0.5341388513161528,6525.084359363936,7.0,0.0,2.0,0.0,0.0,stable
0,0.01986186599197018,65,0.0,0.4388195400663768,6160.67313419609,9.0,0.0,2.0,0.0,0.0,stable
0,0.10892752862368767,66,0.0,0.3950177139589759,13873.291109668813,23.0,0.0,3.0,0.0,1.0,stable
0,0.12911115141118523,56,0.0,0.07117333643437732,10974.514938074653,8.0,0.0,1.0,1.0,0.0,stable
0,0.20982318520893642,62,0.0,0.04256942746914533,10506.672471552307,6.0,0.0,0.0,0.0,1.0,stable
0,0.17288619684717305,69,0.0,0.3142440947723621,4211.759223702954,11.0,1.0,1.0,1.0,0.0,stable
0,0.04895942019252565,65,0.0,0.18572064780572728,11165.224855317374,5.0,0.0,2.0,0.0,1.0,stable
0,0.651885866302981,53,0.0,0.28472836108151256,4215.9317383311145,4.0,0.0,0.0,0.0,1.0,improving
0,0.11076758061376059,38,1.0,0.3895886980291611,5964.790092418675,8.0,0.0,2.0,1.0,3.0,stable
0,0.13131044807146666,57,1.0,0.3602830674412002,5102.323513182375,22.0,0.0,1.0,0.0,0.0,deteriorating
0,0.6847208446975989,45,0.0,0.6905259945130613,6076.522874709033,20.0,0.0,2.0,1.0,1.0,stable
0,0.16766829811019987,38,0.0,0.3339604296802419,6721.427842758027,12.0,0.0,2.0,0.0,2.0,improving
0,0.02879101516220294,57,2.0,0.3905033691106604,12943.873729602386,23.0,1.0,2.0,1.0,2.0,deteriorating
0,0.18447898628558493,60,0.0,0.32959727282414203,8116.322215713786,13.0,0.0,2.0,0.0,1.0,deteriorating
0,0.9231058007273782,65,1.0,0.303289079231753,12264.202852331528,5.0,0.0,2.0,0.0,2.0,improving
0,0.0253891677057252,75,0.0,0.39545676725990925,8458.178667645047,8.0,0.0,3.0,0.0,1.0,improving
0,0.7373042051648951,40,1.0,0.5394651628444551,9026.511009242522,17.0,0.0,2.0,0.0,3.0,improving
0,0.0,61,0.0,0.0,6158.315502702165,3.0,0.0,0.0,0.0,0.0,improving
0,1.0,59,2.0,0.3100244149625498,3556.501401508078,2.0,0.0,0.0,0.0,0.0,stable
0,1.0,31,1.0,0.0,1789.5562952424327,1.0,0.0,0.0,0.0,0.0,stable
0,0.5507393132104671,34,0.0,0.004359900220995389,1844.2451392467703,1.0,0.0,0.0,0.0,0.0,stable
0,0.004023698298052367,49,0.0,0.1928148361312887,5881.948306486687,7.0,0.0,1.0,0.0,1.0,deteriorating
1,0.6870328848265101,55,0.0,0.9443017967262757,5494.7465824983865,17.0,0.0,4.0,1.0,1.0,stable
0,0.7924601805994939,33,0.0,0.5580537355436891,4277.3285825842595,11.0,0.0,1.0,1.0,0.0,stable
0,0.27070747242897636,76,0.0,0.2848551440009792,3110.5727043142783,11.0,0.0,1.0,0.0,0.0,improving
0,0.0,69,0.0,0.0032515828115604094,2080.798627854658,6.0,0.0,0.0,0.0,0.0,stable
0,0.003375064384095104,48,2.0,0.425745855339532,13395.613500146923,14.0,0.0,3.0,0.0,2.0,stable
0,1.0,35,0.0,0.7926463660606671,5655.840047992687,12.0,0.0,2.0,0.0,1.0,stable
0,0.0036204192963664693,28,0.0,0.222066226636099,2522.4255758554373,4.0,0.0,0.0,0.0,0.0,stable
0,0.01875378931809543,71,0.0,0.017979307578410455,3896.402931891574,11.0,0.0,0.0,0.0,0.0,stable
1,1.0,40,0.0,0.1571138318280885,3784.9256676909727,5.0,0.0,0.0,0.0,2.0,stable
0,0.0,74,0.0,0.2516299041977039,14461.95477563672,10.0,0.0,2.0,0.0,0.0,stable
0,0.18441139088420394,56,0.0,0.23786445765718175,6537.340284445665,9.0,0.0,1.0,0.0,0.0,stable
0,0.18763378491364086,58,0.0,0.5541873938952402,6888.72860430844,6.0,0.0,1.0,0.0,1.0,stable
0,0.17191197625348317,77,2.0,0.8299724315014472,1519.722411524655,8.0,0.0,1.0,0.0,0.0,improving
0,0.7047372324826383,60,0.0,0.2662420091165711,14215.93979699259,11.0,0.0,0.0,0.0,3.0,stable
1,0.9316429291373746,49,1.0,0.44677133473386305,2631.346783333704,10.0,0.0,1.0,0.0,2.0,deteriorating
0,0.02833099345161998,76,1.0,0.3383476987181395,7758.4143202148925,14.0,0.0,1.0,1.0,2.0,deteriorating
0,0.010711209337515662,88,0.0,0.0005936986821894152,10011.294008611194,9.0,0.0,0.0,0.0,0.0,stable
1,0.1385575383987255,49,1.0,0.7989161716768557,7026.332704085299,10.0,1.0,2.0,1.0,2.0,stable
0,0.0,24,0.0,0.012704875690409304,833.2250826114221,2.0,0.0,0.0,0.0,0.0,stable
0,0.015854998613456146,61,0.0,0.1389150721016573,9629.443073239916,9.0,0.0,1.0,0.0,0.0,improving
0,0.19205689467394618,47,0.0,0.25105351060184233,8857.081795382075,8.0,0.0,2.0,0.0,4.0,improving
1,0.7700195726644739,56,7.0,0.44491988939699945,3852.917641269919,10.0,0.0,1.0,0.0,1.0,improving
0,0.2717303169273576,62,2.0,0.7565261098532035,1593.746576524684,16.0,0.0,0.0,0.0,0.0,stable
1,0.890717332032806,37,0.0,0.5419429663126599,5316.246311782238,7.0,0.0,1.0,0.0,1.0,improving
0,0.6346498062245741,68,1.0,0.4678987536900308,6299.107280378906,9.0,0.0,1.0,0.0,0.0,stable
0,0.8873128954040442,38,1.0,0.0,5377.31995760754,0.0,0.0,0.0,0.0,0.0,improving
0,0.0,75,2.0,0.06712310132158121,4450.378115552367,13.0,0.0,1.0,0.0,0.0,stable
0,0.8493220364942955,66,0.0,0.43534518985006276,3799.9225712812704,5.0,0.0,3.0,0.0,0.0,improving
0,0.21170497515968154,76,0.0,0.16159254899216216,7148.873383449743,3.0,0.0,1.0,0.0,0.0,deteriorating
0,0.17402422276763788,72,0.0,1.2193009820840026,10401.442241916415,14.0,0.0,9.0,0.0,0.0,stable
0,0.8011107635703067,28,0.0,0.12144197579383773,2612.176125136476,3.0,0.0,0.0,0.0,0.0,improving
0,0.0,26,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,stable
1,0.3309403536860352,47,0.0,0.616070821429974,8643.747604962133,13.0,0.0,1.0,0.0,2.0,improving
0,0.015504968647797233,72,1.0,0.24958941874310633,1451.6574642733508,6.0,0.0,0.0,0.0,0.0,stable
1,0.9578941282312708,26,1.0,0.043558871430484467,2977.616913956696,4.0,2.0,0.0,0.0,0.0,deteriorating
0,0.03310035897693276,80,1.0,0.011202440947201948,2388.518129973763,5.0,0.0,0.0,0.0,0.0,stable
0,0.0270322268609648,63,0.0,0.4399666451610511,6063.096586369521,11.0,0.0,1.0,1.0,0.0,deteriorating
0,0.630683281664046,61,1.0,0.395495378712966,8427.791085388666,10.0,0.0,2.0,0.0,0.0,improving
0,0.16551561380824792,57,0.0,0.2645236880930347,29511.39290767161,24.0,0.0,1.0,0.0,3.0,stable
0,0.030026758726797106,52,0.0,1.15705641480083,3552.8473190870955,12.0,0.0,3.0,0.0,0.0,improving
0,0.04668248253145313,64,0.0,0.1884927084720695,9585.210268825336,12.0,0.0,1.0,0.0,1.0,improving
0,0.0,53,0.0,0.3426138393072127,4483.1335110446635,9.0,0.0,3.0,0.0,2.0,deteriorating
0,0.9631072329871762,47,0.0,0.20099477815996955,8622.180613043645,3.0,0.0,1.0,0.0,0.0,stable
0,0.4114579299128305,35,0.0,0.20962325776110147,8675.219923814911,11.0,0.0,0.0,0.0,4.0,stable
0,0.19373247005068603,65,1.0,0.3477426783174485,4644.5563923299205,6.0,0.0,1.0,1.0,0.0,stable
0,0.011247344826752298,55,0.0,0.22491263241070014,13717.158258041312,7.0,0.0,2.0,0.0,0.0,improving
0,0.30982743971254,67,0.0,0.04883038516813213,1941.5977228399724,2.0,1.0,0.0,0.0,0.0,stable
1,0.11561693030112043,74,0.0,0.021362772977636984,6063.586488984652,6.0,0.0,0.0,0.0,0.0,stable
0,0.5086727435892421,59,0.0,0.4316690306484279,12913.695940056172,14.0,0.0,4.0,0.0,3.0,stable
0,0.18520720155551662,53,0.0,0.6511183850084097,971.8949580035498,4.0,0.0,1.0,0.0,0.0,stable
1,0.5855929493467973,46,0.0,0.6389000524614746,4404.553582943283,7.0,0.0,2.0,1.0,0.0,stable
0,0.7433509361722545,41,1.0,0.06463868053776985,4605.8133894047105,7.0,0.0,0.0,1.0,0.0,improving
1,0.7780072803510206,58,0.0,0.05285186123391063,9724.763582924918,2.0,2.0,0.0,1.0,0.0,improving
0,0.9827053515461547,46,1.0,0.4373659992355173,5218.980049620225,10.0,0.0,2.0,0.0,0.0,stable
0,0.39325086111937635,38,0.0,0.22560662114837102,2599.9624516249764,6.0,0.0,0.0,0.0,0.0,stable
1,0.8602401451317535,68,1.0,0.4439312404152657,2592.1593523846914,7.0,0.0,1.0,1.0,2.0,deteriorating
0,0.4506281296451261,64,0.0,0.9308193233478689,9220.004416791942,14.0,0.0,5.0,0.0,1.0,stable
0,0.030516300734392612,60,1.0,0.03802105452907493,15084.857514758547,4.0,0.0,0.0,0.0,1.0,stable
1,0.7558630550104025,39,0.0,0.36175553261909577,9519.756041398856,9.0,1.0,2.0,0.0,2.0,stable
0,0.05865178118984368,51,1.0,0.2515710689127759,11630.012259983872,14.0,0.0,2.0,0.0,0.0,improving
0,0.6310218768647186,48,0.0,0.5162335772965538,24194.862686498152,19.0,0.0,13.0,0.0,0.0,stable
0,0.7257961439237671,53,0.0,0.7235353090171767,4294.375216814829,11.0,0.0,2.0,0.0,0.0,improving
0,0.030286103721831277,50,0.0,0.2092369792121084,9710.629493548251,7.0,1.0,2.0,0.0,2.0,improving
0,0.2075012882706282,49,0.0,0.2751794070938662,8770.532233371236,11.0,0.0,1.0,0.0,2.0,stable
0,0.6837076126645036,49,0.0,0.6420502777620822,5513.1346194501975,5.0,0.0,2.0,1.0,1.0,deteriorating
0,0.49292281314523284,46,0.0,0.7318482928228625,9499.09817290531,10.0,0.0,2.0,0.0,2.0,improving
0,1.0,54,4.0,0.5339469348826119,4862.6155981611955,8.0,3.0,2.0,1.0,4.0,stable
0,0.07564603831378708,28,0.0,0.14958822268283264,4655.054225320786,10.0,0.0,0.0,0.0,0.0,stable
0,0.021861243805278208,88,0.0,0.014666908939288927,1367.230180837809,3.0,0.0,0.0,0.0,0.0,stable
0,0.6886210681898073,66,1.0,0.6083292434345436,5966.3091897911245,10.0,0.0,1.0,0.0,0.0,stable
0,0.20133592543938902,37,0.0,0.478214024043694,3680.8432735856622,8.0,0.0,1.0,0.0,2.0,stable
1,1.0,58,2.0,0.16320252249095044,3637.2076547072606,6.0,4.0,0.0,2.0,1.0,deteriorating
0,0.6133997898493472,57,0.0,0.35764822707840904,8758.1358054627,12.0,0.0,3.0,0.0,1.0,stable
0,0.5381277745103323,33,0.0,0.13907713448773623,1450.709385849783,4.0,0.0,0.0,0.0,2.0,stable
0,0.11672950479810285,50,0.0,0.48540017239858463,11906.670321931417,11.0,0.0,3.0,0.0,0.0,improving
0,0.06296403855456556,63,0.0,0.2410168771697256,16289.144059286655,9.0,0.0,2.0,0.0,1.0,stable
0,0.6918991457380101,49,3.0,0.7368904959772645,5421.826882328477,15.0,0.0,2.0,1.0,2.0,deteriorating
0,0.022263937497655352,70,0.0,0.0666475906305675,8923.57187696863,5.0,0.0,0.0,0.0,1.0,improving
0,0.08533935027660301,52,1.0,0.03737116125209669,2308.7372265224244,8.0,0.0,0.0,0.0,0.0,stable
0,0.00709752435702625,58,0.0,0.00418648995404014,3413.753337392305,9.0,0.0,0.0,0.0,0.0,stable
0,0.17894701759930065,55,0.0,0.38841365773239744,11715.999656825112,12.0,1.0,1.0,0.0,2.0,deteriorating
0,0.018519903559857758,47,0.0,0.3818026646174319,10172.37026790904,8.0,0.0,1.0,0.0,0.0,improving
0,1.0,71,1.0,0.5665567243598515,13286.531312813715,10.0,1.0,2.0,1.0,0.0,deteriorating
0,1.0,32,1.0,0.259643180465159,1016.7253828505975,2.0,0.0,0.0,0.0,0.0,stable
0,0.0731094870220642,52,0.0,0.64649633906772,6520.566479333509,15.0,0.0,2.0,1.0,0.0,deteriorating
0,0.853170424048313,26,1.0,0.11027025489110256,2292.078119391324,0.0,0.0,0.0,0.0,0.0,improving
0,0.36632088937479496,35,0.0,0.11893652080210725,10006.377654999851,12.0,0.0,0.0,0.0,0.0,stable
0,0.0018081106931765504,67,0.0,0.0026052096129923078,2543.686716629964,3.0,0.0,0.0,0.0,0.0,stable
0,0.16394143734481034,50,0.0,0.6714902354285612,8741.74331151967,13.0,0.0,2.0,0.0,2.0,improving
0,0.1534771874321629,41,0.0,1.1428931069892414,1127.413959361952,25.0,0.0,0.0,0.0,0.0,stable
0,0.0,54,0.0,0.37639614171156077,5986.75270687564,4.0,0.0,1.0,0.0,0.0,stable
0,0.38172704405771474,56,0.0,0.39597457348717263,11336.581927437903,15.0,0.0,1.0,0.0,0.0,improving
1,0.47149475388021256,50,0.0,2.6181283706139005,12680.242864592874,29.0,0.0,17.0,1.0,2.0,stable
0,1.0,24,0.0,0.0,873.733858481845,1.0,0.0,0.0,0.0,0.0,stable
0,0.8089419690813361,45,0.0,0.1794279078698841,4551.96880572985,7.0,0.0,0.0,0.0,3.0,stable
0,0.7280045568357874,50,0.0,0.621977625654223,6084.1220822586665,14.0,0.0,2.0,0.0,2.0,stable
0,0.8503300528356248,35,1.0,0.33713066839393485,6228.482757630324,4.0,0.0,1.0,1.0,0.0,deteriorating
0,0.424452252738127,70,0.0,0.16618661517721312,3882.246960116889,6.0,0.0,1.0,0.0,0.0,improving
0,0.11790791182808237,65,0.0,0.15553447452593727,22693.880622064527,13.0,0.0,2.0,0.0,0.0,stable
0,0.008940560790488414,84,1.0,0.002889867680879013,2905.767042658239,2.0,1.0,0.0,1.0,0.0,deteriorating
0,0.9809892118143279,59,1.0,1.0813028911500615,3764.4216368363186,8.0,0.0,1.0,1.0,0.0,deteriorating
0,0.08950290190218282,59,0.0,0.9454094348215175,4156.553529839108,3.0,0.0,1.0,0.0,0.0,stable
0,0.6349872323673466,45,0.0,0.22972756013604628,4597.1821678295655,5.0,0.0,0.0,0.0,3.0,improving
0,0.13499996333686956,53,0.0,0.3141945214426156,1256.735858104852,3.0,0.0,0.0,0.0,0.0,stable
0,0.3200419741916277,56,0.0,0.140052415688583,3635.1036319221757,7.0,1.0,0.0,0.0,2.0,deteriorating
0,0.023152903754123707,83,1.0,0.2653322059726543,161.57669817348338,8.0,0.0,0.0,0.0,0.0,improving
0,0.6408035863213796,45,1.0,1.2249222179781212,4621.407058532748,21.0,0.0,1.0,0.0,0.0,improving
0,0.10338176772785447,47,0.0,0.3333028652759769,7451.440307727791,18.0,1.0,1.0,0.0,2.0,stable
0,0.04474056120192123,63,1.0,0.18510436179771717,13370.778934860486,13.0,1.0,0.0,0.0,1.0,deteriorating
0,0.010412602440936782,39,0.0,0.3023395025563525,11796.616790243275,10.0,0.0,2.0,0.0,2.0,stable
0,0.0625613390873648,60,2.0,0.23867405899837882,8593.657975286274,7.0,0.0,2.0,0.0,2.0,stable
0,0.9810674234592569,51,0.0,0.18126904638939254,23088.71385526039,12.0,1.0,3.0,0.0,1.0,stable
0,0.06331738518355902,59,0.0,0.14345792103750188,12045.461379441693,16.0,0.0,1.0,0.0,0.0,improving
1,0.22557405565676297,55,4.0,0.4645548421085749,4911.8723237517115,11.0,0.0,2.0,0.0,0.0,stable
0,0.23778117532664153,47,0.0,0.5309222306342919,14021.850698473898,14.0,0.0,6.0,1.0,0.0,deteriorating
1,0.6267016095762564,30,0.0,0.38929790930059394,2450.4159680591456,3.0,0.0,0.0,0.0,0.0,improving
0,0.0039364727487937335,55,0.0,0.37837808018179403,5109.483626621773,11.0,0.0,1.0,0.0,4.0,stable
0,1.0,58,1.0,0.15652258692940302,7670.005075048176,8.0,0.0,0.0,0.0,0.0,stable
0,0.19084010064332493,60,0.0,0.3428187793436367,6813.247824895614,10.0,0.0,1.0,0.0,1.0,stable
0,0.2933983330712205,49,0.0,0.2896402151199454,11614.420526148433,10.0,0.0,1.0,0.0,2.0,improving
0,0.44975375582742916,56,0.0,0.413097740793223,6991.892760718334,12.0,0.0,2.0,0.0,1.0,improving
0,0.0,64,1.0,0.12485694293813826,11933.8140935445,10.0,1.0,2.0,0.0,3.0,stable
0,0.18625645750860284,41,0.0,0.6283750720361353,7807.101159706944,13.0,0.0,3.0,0.0,0.0,improving
0,0.2472896254908449,35,0.0,0.19812791167759625,5127.367195323324,6.0,0.0,0.0,0.0,2.0,stable
0,0.04605966369309168,68,0.0,0.24985227208516386,10406.37836409938,7.0,0.0,1.0,0.0,0.0,improving
0,0.8170396218796198,37,0.0,1.6073958041305136,2389.887426217493,6.0,1.0,1.0,0.0,0.0,deteriorating
0,0.3802162487471274,39,0.0,0.17438437821334277,5116.0699414345545,15.0,0.0,0.0,0.0,0.0,improving
0,0.2220312146895939,74,0.0,0.20893092395984686,5966.908702218915,11.0,0.0,0.0,0.0,1.0,improving
0,0.8854998649040864,66,5.0,0.5347130535732127,13035.10709986267,9.0,3.0,2.0,2.0,0.0,improving
0,0.04773032926765334,72,3.0,0.38873503843537943,18108.971455747745,16.0,1.0,4.0,0.0,0.0,stable
0,0.00048137062846901674,59,0.0,0.36306902494377086,5308.974880512483,8.0,0.0,2.0,0.0,0.0,stable
0,0.7222700267167259,66,1.0,0.3414940411909189,17124.137138632872,14.0,0.0,1.0,0.0,1.0,stable
0,0.03147903384396043,55,1.0,0.19890301407098815,12676.098127484012,16.0,0.0,1.0,0.0,0.0,stable
0,0.46604710618297845,48,0.0,0.34399428723286546,8413.098063863052,9.0,0.0,2.0,0.0,0.0,improving
0,0.27475347096003194,53,0.0,0.0003044808105878836,16449.409698552565,2.0,0.0,0.0,0.0,1.0,improving
0,0.06829668028612762,49,0.0,0.01048605895557206,11851.361016782525,10.0,1.0,0.0,0.0,0.0,deteriorating
0,0.03937263084738288,48,0.0,0.8032562071335875,2711.1176240177742,9.0,0.0,1.0,0.0,1.0,stable
0,0.28805606033621456,68,0.0,0.1608997396388716,17303.72737510849,6.0,0.0,0.0,0.0,0.0,improving
0,0.033192397418698984,42,0.0,0.5741322476850754,12545.309234795208,18.0,0.0,2.0,0.0,4.0,stable
1,1.0,40,4.0,0.09408048217965273,14968.316975723552,5.0,2.0,0.0,1.0,3.0,stable
0,0.31864560697726224,66,0.0,0.0974033752129899,8719.653288208347,4.0,0.0,0.0,0.0,3.0,improving
0,0.1077508683464161,77,1.0,0.764060905294687,4502.316003182621,5.0,0.0,1.0,1.0,0.0,deteriorating
0,0.21985122191426176,78,0.0,0.5039033619213589,9082.134852523779,11.0,0.0,2.0,0.0,0.0,improving
0,0.0,72,0.0,0.22559658703826788,6925.556090478717,6.0,0.0,1.0,0.0,1.0,stable
0,0.016042817930802873,66,0.0,0.016693042198312528,1563.3746637846464,6.0,0.0,0.0,0.0,0.0,improving
0,0.23217553339639704,66,0.0,0.46925871670887875,3083.686325073452,13.0,0.0,1.0,0.0,0.0,stable
0,0.2991638539849021,60,1.0,0.3137665696366204,7078.585949875705,10.0,0.0,2.0,0.0,2.0,deteriorating
0,0.2179264356483705,63,0.0,0.26989198438700945,5886.228555272274,7.0,1.0,1.0,0.0,0.0,improving
0,0.1051487632204882,53,1.0,0.45136156291206103,9512.203616999699,12.0,0.0,1.0,0.0,0.0,stable
0,0.000150432758242282,39,3.0,0.468596427930455,5285.84747281385,10.0,0.0,1.0,0.0,0.0,stable
0,0.0,51,0.0,0.07457379327801,7730.311846359635,7.0,0.0,0.0,0.0,1.0,stable
0,0.046297272113977245,45,0.0,0.18475526955479482,5795.717694923553,5.0,0.0,1.0,1.0,1.0,deteriorating
0,0.05238189792873849,81,0.0,4.0,0.0,4.0,0.0,0.0,0.0,1.0,stable
0,1.0,58,0.0,1.1641458331291925,4229.217227822153,7.0,0.0,2.0,0.0,0.0,improving
0,0.42764553682755185,27,0.0,0.3153618596187807,1615.6052861258818,6.0,0.0,0.0,0.0,0.0,improving
0,0.036753321302276785,76,0.0,0.14309583147189261,3763.6410310032493,16.0,0.0,1.0,0.0,0.0,stable
0,0.2915159385296136,65,1.0,0.23456926957926494,62450.64081035943,15.0,0.0,5.0,0.0,4.0,stable
0,0.6051857566277392,45,0.0,0.3955095661800012,9541.637190512198,3.0,0.0,1.0,1.0,2.0,deteriorating
0,0.3079718005746327,45,0.0,0.3466507461312365,3467.446664008239,6.0,0.0,0.0,0.0,2.0,stable
0,1.0,30,0.0,0.20756701040769843,7146.5152855829765,7.0,0.0,1.0,0.0,0.0,stable
0,0.01778914136992433,52,0.0,0.2950098786186909,11151.828931806047,8.0,0.0,2.0,0.0,1.0,improving
0,0.6082946659976544,44,0.0,0.6259552815694701,3799.867711478791,4.0,0.0,3.0,0.0,0.0,improving
0,0.013769402262622093,72,1.0,0.32437871106797717,9511.350532002085,12.0,1.0,1.0,0.0,0.0,deteriorating
0,0.0,28,0.0,0.0,1336.7590840551193,2.0,0.0,0.0,0.0,0.0,stable
0,0.012615365841105668,59,1.0,0.47492377167162947,2683.933081149797,12.0,1.0,1.0,0.0,0.0,stable
0,0.5391095563436987,32,0.0,0.31084795119065617,2275.579520838106,6.0,1.0,0.0,0.0,0.0,stable
0,1.0,37,1.0,0.12504117706959664,2715.3208107422224,4.0,0.0,0.0,0.0,0.0,stable
0,1.0,37,2.0,1.1074639103179604,3382.0872908608258,13.0,0.0,1.0,0.0,2.0,stable
0,0.06713812687677792,67,0.0,0.3101096987681003,4745.772015489569,7.0,0.0,1.0,0.0,1.0,stable
0,0.7030128463501895,71,1.0,0.08528687902806274,2608.644700487391,6.0,0.0,0.0,1.0,0.0,stable
0,0.030179149896007333,56,0.0,0.5372575163605731,5272.995035112519,8.0,0.0,1.0,0.0,0.0,stable
0,0.5830326386221628,49,0.0,0.35616499422681286,9110.04272112562,6.0,0.0,1.0,0.0,3.0,stable
0,0.6351445695127432,39,0.0,0.11649754520381825,12039.285837118614,6.0,1.0,0.0,0.0,0.0,improving
0,0.0508035009681055,64,0.0,0.044165653453405514,8066.659999269825,8.0,0.0,1.0,0.0,2.0,improving
0,0.0,51,0.0,0.35263395490795263,5169.554886449757,7.0,0.0,1.0,0.0,0.0,stable
0,0.0,38,0.0,0.19886763827324436,10891.658260316988,3.0,0.0,1.0,0.0,3.0,stable
0,1.0,65,1.0,0.1967002875609918,14696.350502943675,7.0,0.0,1.0,1.0,1.0,stable
